file_name,zero_crossing_rate,zero_crossings,spectrogram,mel_spectrogram,harmonics,perceptual_shock_wave,spectral_centroids,spectral_centroids_delta,spectral_centroids_accelerate,chroma1,chroma2,chroma3,chroma4,chroma5,chroma6,chroma7,chroma8,chroma9,chroma10,chroma11,chroma12,tempo_bpm,spectral_rolloff,spectral_flux,spectral_bandwidth_2,spectral_bandwidth_3,spectral_bandwidth_4,mfcc0,mfcc_delta_0,mfcc_accelerate_0,mfcc1,mfcc_delta_1,mfcc_accelerate_1,mfcc2,mfcc_delta_2,mfcc_accelerate_2,mfcc3,mfcc_delta_3,mfcc_accelerate_3,mfcc4,mfcc_delta_4,mfcc_accelerate_4,mfcc5,mfcc_delta_5,mfcc_accelerate_5,mfcc6,mfcc_delta_6,mfcc_accelerate_6,mfcc7,mfcc_delta_7,mfcc_accelerate_7,mfcc8,mfcc_delta_8,mfcc_accelerate_8,mfcc9,mfcc_delta_9,mfcc_accelerate_9,mfcc10,mfcc_delta_10,mfcc_accelerate_10,mfcc11,mfcc_delta_11,mfcc_accelerate_11,mfcc12,mfcc_delta_12,mfcc_accelerate_12,mfcc13,mfcc_delta_13,mfcc_accelerate_13,mfcc14,mfcc_delta_14,mfcc_accelerate_14,mfcc15,mfcc_delta_15,mfcc_accelerate_15,mfcc16,mfcc_delta_16,mfcc_accelerate_16,mfcc17,mfcc_delta_17,mfcc_accelerate_17,mfcc18,mfcc_delta_18,mfcc_accelerate_18,mfcc19,mfcc_delta_19,mfcc_accelerate_19
data/train_audio/yetvir/XC120867.mp3,0.1045367098455309,89324,-32.55938720703125,-49.962947845458984,5.552668426389573e-06,-3.4335796499362914e-06,1827.5297313656772,-0.2564172055387273,0.07339695334575472,0.5928493142127991,0.554450273513794,0.49585020542144775,0.516205906867981,0.5954533219337463,0.5536690950393677,0.531883955001831,0.525901734828949,0.48626038432121277,0.48090502619743347,0.501851499080658,0.502985417842865,107.666015625,3489.9483628664893,1.0885553359985352,1923.9934718678007,2489.5065554982643,3041.2766960243016,-298.0512390136719,0.006449003238230944,-0.06447093188762665,120.25284576416016,0.0061307186260819435,-0.008455728180706501,-16.290441513061523,0.004802850540727377,0.0009994975989684463,41.572994232177734,0.00544427614659071,-0.0024295602925121784,-1.7558568716049194,0.0011693040141835809,0.0051510510966181755,1.893684983253479,0.004128942731767893,-0.0007447971729561687,11.303309440612793,0.0014212550595402718,0.0026626919861882925,14.120437622070312,-0.006725019309669733,-0.0006553278653882444,-4.472780227661133,-0.007582263555377722,-0.000597084523178637,9.83169937133789,-0.006153701804578304,-0.010076784528791904,2.6675453186035156,0.00025201428798027337,-0.00505843386054039,3.4422481060028076,0.007095132023096085,-0.0007548939320258796,0.361348032951355,-0.005001401528716087,0.0034304161090403795,5.950497627258301,-0.006817888468503952,0.003205914981663227,-1.1371601819992065,-0.0028662285767495632,0.0021956751588732004,3.7921855449676514,0.0042671929113566875,-0.0021293344907462597,-0.13446547091007233,0.006855483166873455,0.0012627171818166971,1.0321992635726929,0.005969042424112558,0.0007324936450459063,-1.0571041107177734,-0.0027575890999287367,-0.0006516738212667406,1.9503498077392578,0.0010821627220138907,0.001657080021686852
data/train_audio/yetvir/XC125806.mp3,0.051443128729585424,21044,-37.38504409790039,-46.182220458984375,0.0006239403155632317,-2.666395448613912e-05,1540.0069011919334,-0.23306678377653448,0.33677761457252686,0.6652033925056458,0.6509059071540833,0.6512761116027832,0.6714627742767334,0.7202505469322205,0.7984872460365295,0.7679772973060608,0.7258570790290833,0.6673324108123779,0.6742982864379883,0.6939516067504883,0.7043050527572632,184.5703125,2989.4632464078204,1.1317769289016724,1913.1548420498352,2639.0641212024548,3268.7424665250587,-392.6336364746094,-0.020996881648898125,-0.029870018362998962,84.25223541259766,0.0028132908046245575,-0.011946682818233967,51.46802520751953,0.022235386073589325,-0.01045997254550457,34.98580551147461,0.009040825068950653,-0.019119733944535255,25.498815536499023,0.007956046611070633,-0.00033017678651958704,20.531538009643555,0.0002538370026741177,0.006217904854565859,23.95975685119629,-0.005141844507306814,-0.005429508164525032,16.51510238647461,-0.00044261838775128126,-0.009818567894399166,9.046801567077637,0.005834424402564764,-0.004158569034188986,8.862614631652832,0.010969989001750946,0.0007016652962192893,4.684887409210205,0.00726078636944294,0.0013878591125831008,7.613109588623047,0.00025290969642810524,-0.002214298816397786,1.5432405471801758,-0.0011699487222358584,0.0034556444734334946,2.117189645767212,-0.0016290050698444247,0.0024190214462578297,-1.2945283651351929,-0.004344860091805458,7.089478458510712e-05,3.152653455734253,-0.008452476933598518,-0.006696237251162529,1.5009218454360962,-0.010670054703950882,-0.0022371995728462934,2.2066214084625244,-0.007748233154416084,-0.001900452421978116,-1.4673709869384766,-0.0014120861887931824,-0.0003336954105179757,0.5719452500343323,-0.0019770150538533926,0.0034937914460897446
data/train_audio/yetvir/XC126542.mp3,0.28755587179095354,60330,-45.53684616088867,-55.91055679321289,4.2365982722003537e-07,-6.160310931591084e-06,3670.6755472493546,1.1242878724295964,-0.11502007596084157,0.328301340341568,0.3413339853286743,0.3938398063182831,0.590120255947113,0.7957985997200012,0.4623046815395355,0.40599775314331055,0.3156775236129761,0.3082430958747864,0.40288791060447693,0.45152419805526733,0.35535699129104614,161.4990234375,6725.045724136614,1.0697437524795532,2641.8737904831614,3057.3150971426485,3415.0964045574174,-223.3145294189453,-0.03903709352016449,-0.5531837940216064,41.11149978637695,-0.03074435517191887,0.004009411204606295,-28.020784378051758,0.024560151621699333,0.009728476405143738,14.67635440826416,-0.010501301847398281,-0.008802910335361958,-2.6202127933502197,0.018364176154136658,0.002671078545972705,-3.3780367374420166,0.0011006882414221764,0.0031788062769919634,-2.266062021255493,-0.039674460887908936,0.002892860909923911,7.30286979675293,-0.017824064940214157,-0.019238322973251343,-10.307388305664062,0.010414150543510914,0.021727627143263817,1.4640392065048218,0.017840731889009476,0.02286442369222641,0.2834121882915497,0.05976198613643646,0.007024412974715233,9.956299781799316,0.01718531921505928,-0.017357593402266502,-5.691032409667969,-0.024858586490154266,-0.012530999258160591,3.933018207550049,0.04325812682509422,-0.0087591502815485,5.127591609954834,0.024484960362315178,0.0029993150383234024,1.9175058603286743,-0.012832626700401306,-0.02658391185104847,-1.093397855758667,0.012893070466816425,-0.021589884534478188,7.418755531311035,-0.008437967859208584,-0.013323118910193443,2.2681236267089844,-0.016722051426768303,-0.004346167668700218,1.2782422304153442,-0.007868006825447083,0.01838686689734459
data/train_audio/yetvir/XC126544.mp3,0.290859124599359,11704,-37.41736602783203,-40.01036834716797,1.8631040802574717e-05,1.6625918988211197e-06,3517.59324669364,6.684509612976521,1.452930057817412,0.40537208318710327,0.3452845513820648,0.47223830223083496,0.4601118564605713,0.38970863819122314,0.28593915700912476,0.2792264223098755,0.2997535765171051,0.4150925576686859,0.597787618637085,0.6028738021850586,0.5237149000167847,99.38401442307692,5244.577261117788,1.3610235452651978,1996.3573011119938,2469.1955050874567,2885.5252296548756,-114.1893539428711,-0.16109955310821533,-2.1787495613098145,17.63648796081543,-0.377658873796463,0.3015371859073639,-58.97136688232422,-0.3259104788303375,0.6665182113647461,41.46083450317383,0.01303024124354124,-0.07035704702138901,-14.992926597595215,-0.017469411715865135,-0.04354536533355713,2.1129579544067383,-0.03743123263120651,-0.043856430798769,9.521979331970215,-0.1031053364276886,0.07628262788057327,1.9202812910079956,-0.10636385530233383,0.07683109492063522,0.11787690967321396,0.20610351860523224,0.006526100914925337,6.666648864746094,-0.007256397977471352,0.03238945081830025,-3.427499294281006,-0.18140223622322083,-0.09095052629709244,8.064648628234863,0.034411411732435226,-0.03663124889135361,-0.6670172810554504,0.09229276329278946,-0.051483649760484695,1.7800170183181763,-0.13396155834197998,0.03708065301179886,2.5366368293762207,-0.06083725765347481,-0.025809554383158684,8.769597053527832,0.0075757550075650215,-0.10092782974243164,-0.448118656873703,-0.0989580899477005,0.005743898451328278,7.810637474060059,-0.026741022244095802,-0.054710377007722855,4.444780349731445,0.0775463730096817,0.0035445760004222393,1.8203210830688477,-0.10017922520637512,0.07053475826978683
data/train_audio/yetvir/XC130041.mp3,0.03966703869047619,2560,-0.3599632978439331,-1.5722187757492065,0.04584368318319321,5.1790117140626535e-05,2522.489552232929,-0.40600569729768105,0.08396399648572117,0.6810667514801025,0.7051641941070557,0.5705119967460632,0.5478940010070801,0.5601451396942139,0.6391367316246033,0.6587224006652832,0.6209028959274292,0.6368899345397949,0.6057743430137634,0.5558559894561768,0.5628876686096191,135.99917763157896,5165.49072265625,0.9718027710914612,2458.103612561837,2932.692727729172,3375.813335793215,-194.81521606445312,0.059782449156045914,-0.07218322157859802,73.56201171875,0.019950591027736664,-0.03410986438393593,-24.594011306762695,-0.08087518066167831,0.08535326272249222,18.83341407775879,-0.04894581064581871,-0.05171521380543709,-15.438448905944824,-0.08178825676441193,0.02939712442457676,7.396449089050293,0.014034631662070751,0.012630457058548927,1.5077102184295654,-0.007811736781150103,0.0019861545879393816,7.391129970550537,-0.026262272149324417,0.011290328577160835,-3.1619980335235596,0.10085351020097733,-0.05260257050395012,11.811647415161133,-0.013681978918612003,0.010366443544626236,-2.312823534011841,0.09044937789440155,0.032472509890794754,11.07970905303955,-0.06250304728746414,-0.04976911470293999,-1.4464812278747559,-0.03462202847003937,0.00962040014564991,5.700535297393799,0.01135040633380413,0.017893454059958458,3.645101308822632,-0.06727124750614166,-0.020267799496650696,1.3240973949432373,-0.017565380781888962,0.014075281098484993,4.899084091186523,-0.09756449609994888,0.025468405336141586,5.836940288543701,0.032297756522893906,-0.020980199798941612,-1.0927437543869019,0.0048339348286390305,0.06550697982311249,8.893224716186523,-0.007985619828104973,-0.03961557522416115
data/train_audio/yetvir/XC130042.mp3,0.025675752737226276,1802,-0.10979439318180084,-10.34378433227539,0.04562584310770035,0.00012654961028601974,2593.9449524756965,-3.8103458980501737,0.5635940978931876,0.5028117299079895,0.5131984949111938,0.4936804175376892,0.571577787399292,0.6138929724693298,0.6779349446296692,0.6842216849327087,0.6560731530189514,0.5982168316841125,0.5316336750984192,0.5290533304214478,0.4937412738800049,117.45383522727273,5656.788178604014,0.9635400772094727,2595.789366820857,3047.9549392956155,3465.2773229274158,-200.18280029296875,-0.23594777286052704,-0.00960172526538372,71.92140197753906,0.15375329554080963,-0.03054678998887539,-22.665246963500977,0.10151314735412598,0.00999897439032793,10.196707725524902,-0.06304367631673813,-0.044404249638319016,-12.722698211669922,0.03435255587100983,0.05971657112240791,13.546218872070312,-0.03907516971230507,-0.008001205511391163,-2.9087443351745605,-0.02954043820500374,0.024211391806602478,8.880627632141113,-0.07003539055585861,0.005089360289275646,-6.035580158233643,0.047628264874219894,0.047801729291677475,13.449400901794434,-0.09064242988824844,-0.001910846563987434,1.7648628950119019,-0.03141559660434723,0.04382815957069397,9.792580604553223,-0.00023570982739329338,0.023004552349448204,0.22814294695854187,0.04767267778515816,-0.011717415414750576,5.415452480316162,-0.00851244106888771,0.020315326750278473,5.443787097930908,-0.034854456782341,0.0017289589159190655,5.486030578613281,-0.026039520278573036,-0.028007395565509796,5.708123683929443,0.030001062899827957,-0.002439026487991214,4.572101593017578,0.03808194398880005,-0.016479915007948875,-0.5574511885643005,0.02596709504723549,0.08031054586172104,8.426708221435547,0.01438139844685793,0.013679778203368187
data/train_audio/yetvir/XC134182.mp3,0.2628941486791237,574909,-75.4706802368164,-79.97208404541016,-3.005034887593183e-09,-2.227548634436971e-08,3357.0265433774916,0.040882293073605816,0.047061028747924324,0.5073310136795044,0.5025545358657837,0.5142673850059509,0.5343079566955566,0.5565832853317261,0.5740824341773987,0.5700662136077881,0.548477292060852,0.5544642806053162,0.5552406311035156,0.5294632315635681,0.5140957832336426,117.45383522727273,5885.728733452437,1.1236987113952637,2257.3394356798626,2612.8153524905883,2936.9164455271334,-261.1388854980469,0.04590349271893501,-0.04361454397439957,39.53178024291992,-0.0006795839872211218,-0.0034693307243287563,-46.91339874267578,-0.0051952931098639965,0.005349320825189352,21.14908218383789,0.0024234610609710217,-0.0027404767461121082,-22.824514389038086,0.00047275074757635593,0.0032705706544220448,10.571893692016602,0.0027701270300894976,-0.002232481027022004,-12.113004684448242,0.0001929367135744542,3.418882261030376e-05,8.124608039855957,0.003899308852851391,-0.001629542326554656,-7.945091247558594,0.0016254368238151073,0.000528717995621264,7.764915466308594,0.00010869083052966744,-0.0012729871086776257,-3.6796228885650635,-0.00045830727322027087,0.0007214021170511842,3.6198644638061523,-0.0008956221863627434,0.00012994304415769875,-5.081841945648193,-0.0014994050143286586,0.0013819076120853424,0.8794817924499512,0.0040506827645003796,0.0011239760788157582,-6.40791654586792,-0.0017525479197502136,0.0019717945251613855,-0.6832967400550842,-0.00045469930046238005,0.000327501620631665,-5.180953025817871,-0.00038080933154560626,0.0015639199409633875,0.5151624083518982,0.0020558189135044813,-0.000784918898716569,-4.782502174377441,0.00018925608310382813,0.0008414415060542524,0.3519248068332672,0.00053706782637164,-0.0009387191967107356
data/train_audio/yetvir/XC134183.mp3,0.33826250245869394,220388,-54.89548110961914,-72.8941879272461,-1.7237601923625334e-06,8.994129530037753e-07,4230.328659162,0.5313380875499156,-0.22498576182541866,0.5347279906272888,0.5309442281723022,0.5363636612892151,0.5769873857498169,0.6123898029327393,0.5247775912284851,0.4509548544883728,0.4787052273750305,0.5211833715438843,0.5215157270431519,0.5130121111869812,0.530235230922699,123.046875,7465.854618963906,1.021193504333496,2679.8128817312822,3043.67256863369,3337.8376617818,-212.23854064941406,0.01370155531913042,-0.024969860911369324,10.254984855651855,-0.020655468106269836,0.0064300247468054295,-29.67142105102539,-0.005792101379483938,0.0043563637882471085,8.955196380615234,-0.005091013852506876,0.011193620972335339,-11.091068267822266,-0.0037012866232544184,0.003646253375336528,0.30933770537376404,-0.0028561255894601345,-0.0021977380383759737,0.15613147616386414,0.0027916955295950174,0.00012311027967371047,2.0594124794006348,0.002467522630468011,-0.00010439356992719695,-5.201900482177734,-0.002894151955842972,0.0044311233796179295,3.3276185989379883,0.0030207247473299503,-0.0010138638317584991,-1.449891209602356,-0.0059835598804056644,0.0016835423884913325,6.0771684646606445,-0.004190857522189617,-0.00039583223406225443,-1.0900343656539917,0.00028736042440868914,0.001481492887251079,2.937309741973877,0.0018659000052139163,-0.002380686579272151,-0.4656309187412262,-0.0014478181255981326,-0.004313166718930006,5.632388591766357,3.0623563361587e-05,-0.00592314125970006,-1.4786792993545532,-0.005571590270847082,0.0013030839618295431,4.955389499664307,-0.002567380666732788,-0.0017161656869575381,0.477087140083313,0.0011359270429238677,-0.002234257524833083,4.019448757171631,0.002471617190167308,0.0004875871818512678
data/train_audio/yetvir/XC134184.mp3,0.02514588745415648,15808,-20.607446670532227,-22.021339416503906,0.00017756248416844755,3.884497709805146e-05,1658.089515917522,0.8414805125539593,-0.5520809815977851,0.64072185754776,0.6884654760360718,0.7464675307273865,0.8168444633483887,0.8734439015388489,0.8506156802177429,0.7649868726730347,0.7121163010597229,0.6755160689353943,0.6412225365638733,0.6035464406013489,0.5824709534645081,92.28515625,4133.251833740831,1.0344011783599854,2538.7665993372157,3212.9211930370693,3820.7481158086352,-241.11639404296875,0.10223574936389923,-0.014322292990982533,69.49440002441406,-0.011575315147638321,-0.00021595749421976507,7.723770618438721,-0.015489231795072556,0.005111458245664835,33.61766052246094,-0.005701132118701935,0.0027373414486646652,14.792191505432129,-0.010476780124008656,0.008248607628047466,12.999732971191406,-0.0016554620815441012,0.0072944737039506435,11.020462036132812,-0.004923979751765728,0.008529914543032646,16.314407348632812,0.007490620482712984,0.003028365084901452,3.4116103649139404,-0.008222798816859722,0.0076717291958630085,11.954519271850586,0.003113414393737912,0.0042538996785879135,13.331595420837402,-0.00643337145447731,0.004348394926637411,16.977479934692383,0.001602908130735159,-0.0016059150220826268,3.2936456203460693,-0.008568251505494118,0.0011978381080552936,8.318942070007324,-0.001703771180473268,-3.2266758353216574e-05,7.062877178192139,0.0006230110884644091,-0.00016004929784685373,10.795564651489258,-0.00427201809361577,-0.003513544565066695,1.8754748106002808,-0.004294247832149267,-0.001631055143661797,8.284323692321777,0.0006350421463139355,-2.150935870304238e-05,3.9402506351470947,0.002053576987236738,0.0020624366588890553,6.415804862976074,-2.4297320123878308e-05,-0.0009387946338392794
data/train_audio/yetvir/XC136303.mp3,0.49272165480692676,634139,-79.92195129394531,-80.0,1.4071429355055898e-08,-1.2632332868633966e-07,5299.855166789713,0.07647362211473441,-0.09766584373690809,0.01833050325512886,0.01018477138131857,0.013961276039481163,0.021798592060804367,0.049812719225883484,0.31399908661842346,0.9170624613761902,0.5993496179580688,0.15308837592601776,0.0783928707242012,0.055835407227277756,0.03541840240359306,95.703125,6143.516287834022,1.014772653579712,1361.7531274603928,1758.7016366796668,2094.859970210328,-369.5818176269531,0.01826702430844307,-0.003903668373823166,-83.04861450195312,-0.0031859586015343666,0.016789255663752556,-35.83993911743164,0.002597448183223605,0.008917702361941338,37.160926818847656,-0.004152087029069662,0.003843487473204732,-34.85198211669922,0.001909986836835742,-0.0007711666985414922,17.322925567626953,0.0025715171359479427,0.003975905943661928,-32.99901580810547,-0.005024218466132879,0.007070682477205992,15.014912605285645,-0.002139305928722024,0.002037238562479615,-27.368000030517578,0.0009778343373909593,0.002838887507095933,-11.251197814941406,-0.007184071000665426,0.0025562027003616095,10.52525806427002,0.001770965289324522,-0.0006100755417719483,-33.57196807861328,0.003594920039176941,0.006742305122315884,6.632227897644043,-0.006401948165148497,0.0004661900456994772,-8.25584888458252,0.0024120488669723272,0.0026005490217357874,-16.69473648071289,0.004235783126205206,0.0035676027182489634,11.837623596191406,-0.0061185648664832115,-0.0006018003914505243,-24.834688186645508,0.002058552810922265,0.006137198768556118,12.03757095336914,0.004013196565210819,0.0002750915300566703,-13.329286575317383,-0.005098778288811445,0.001115142717026174,2.45752215385437,-0.0008293208084069192,0.0007655434310436249
